NMS Service Plan Id,Phone,Parent Account: Account Name,Latest Decommission Date,DSS Order ID,FSO ID,Enterprise ID,Distributor Partner Id,Satellite,Gateway Name,Transponder,Created Date,Latest Commission Date,Last Modified Date,Modem,Beam Id,Offer/Plan Name,Offer Description,Serial Number,Location Status,Lat,Long,location
NHE3M01,(234) 146-1991,Hajara Isah,5/1/2020,,3464960,SKY01378,,Y1B,Y1BATH,Y1B-B61-OR2,4/10/2018,3/1/2015,5/1/2020,HN9800,Y1B061,,,2489272,Inactive,12.004694,8.340361,"283R+V4 Ungwan Dawa,   "
NC005G1,(234) 146-1991,Intelnet Murshe Nig Ltd 3,5/1/2020,,3314111,SKY00681,,Y1B,Y1BATH,Y1B-B61-OR2,4/10/2018,8/17/2013,5/1/2020,HN9460,Y1B061,,,2370802,Inactive,11.747222,11.962222,"PXX6+2VP, 620101, Damaturu, Yobe,   "
NC010G1,8020575565,Getachus Limited Maiduguri,5/1/2020,,3537227,SKY00908,,Y1B,Y1BATH,Y1B-B61-OR2,4/10/2018,7/4/2016,5/1/2020,HN9460,Y1B061,,,2366034,Inactive,11,13,"2222+22 Kotuva,   "
NC005G1,(234) 146-1991,Getachus Nigeria Ltd Maiduguri,5/1/2020,,3330476,SKY00569,,Y1B,Y1BATH,Y1B-B61-OR1,4/10/2018,7/25/2013,5/1/2020,HN9460,Y1B061,,,2366101,Inactive,11.37,13.34,"98CR+22 Degemba,   "
NHE3M01,8065395718,ENTERPRISE PROGRAM,5/1/2020,,3554094,SKY00571,,Y1B,Y1BATH,Y1B-B61-OR2,4/10/2018,11/11/2016,5/1/2020,HN9460,Y1B061,,,2370263,Inactive,13.005556,7.670278,"2M4C+2PR, 820101, Katsina,   "
NC050G1,2.34802E+12,GETACHUS NIGERIA LTD HYPERIA,5/1/2020,,3386144,,,Y1B,Y1BATH,Y1B-B61-OR1,4/10/2018,6/4/2014,5/1/2020,HN9600,Y1B061,,,2588018,Inactive,11.983333,11.909444,"XWM5+8Q Kalalawa,   "
NC010G1,0,HYTEC COMPUTERS HYPERIA,5/1/2020,,3494631,,,Y1B,Y1BATH,Y1B-B61-OR2,4/10/2018,9/18/2015,5/1/2020,HN9600,Y1B061,YahClick Pro 5GB,YahClick Pro 5GB,2609853,Inactive,11.383056,11.57,"9HM9+6X Gurjia,   "
NC010G1,(234) 146-1991,MURSHE NIG LTD HYPERIA,5/1/2020,,3483664,,,Y1B,Y1BATH,Y1B-B61-OR1,4/10/2018,6/22/2015,5/1/2020,HN9600,Y1B061,,,2551091,Inactive,12,12.138889,"242Q+2H Chungul Jabarari,   "
NC005G1,8035054445,Watchtower Sabon Gari KANO Hyperia,5/1/2020,,3572572,,,Y1B,Y1BATH,Y1B-B61-OR2,4/10/2018,4/5/2017,5/1/2020,HN9600,Y1B061,,,2585558,Inactive,12.019444,8.535556,"71 Middle Rd, Sabon Gari 700211, Kano,   "
NC020G1,8036043198,Aminci Sulaimon Hyperia,5/1/2020,,3581251,,,Y1B,Y1BATH,Y1B-B61-OR1,4/10/2018,6/5/2017,5/1/2020,HN9600,Y1B061,,,2586443,Inactive,12.273889,8.313056,"78F7+H6 Shangel,   "
NC020G1,2.34146E+12,ANIL PRASAD,5/1/2020,,3339004,,,Y1B,Y1BATH,Y1B-B61-OR1,4/10/2018,11/29/2013,5/1/2020,HN9260,Y1B061,,,2500162,Inactive,12.901944,8.56,"WH26+Q2 Rogogo Massabka,   "
NC005G1,2.34146E+12,SMARTSOFT TECH HYPERIA,5/1/2020,,3485429,,,Y1B,Y1BATH,Y1B-B61-OR1,4/10/2018,7/7/2015,5/1/2020,HN9460,Y1B061,,,2370502,Inactive,12.011667,8.558611,"2H65+CRP, President Ave, Badawa 700213, Kano,   "
NC050G1,(234) 146-1991,Murshe Nig Limited 2,5/1/2020,,3330983,SKY00921,,Y1B,Y1BATH,Y1B-B61-OR1,4/10/2018,10/30/2013,5/1/2020,HN9460,Y1B061,,,2371022,Inactive,12.914,11.895,"WV7W+J2 Geidem,   "
NC010G1,(234) 146-1991,GETACHUS NIGERIA LIMITED HYPERIA,5/1/2020,,3390510,,,Y1B,Y1BATH,Y1B-B61-OR1,4/10/2018,6/21/2014,5/1/2020,HN9260,Y1B061,,,2501451,Inactive,11.833333,13.15,"R4MX+4PX, Shehu Laminu Way, 600282, Maiduguri, Borno,   "
NHE3M01,(234) 146-1991,FUTURECOM LIMITED MBAISE HYPERIA,5/1/2020,,3399098,,,Y1B,Y1BLXB,Y1B-B51-OR1,4/10/2018,8/12/2014,5/1/2020,HN9600,Y1B051,,,2588134,Inactive,6.416667,7.501111,"11 Abelukwu, Uwani 400107, Enugu,   "
,(234) 146-1991,FUTURECOM LIMITED MBAISE HYPERIA,1/9/2015,,3399098,,,Y1B,Y1BLXB,Y1B-B51-OR1,5/1/2020,8/12/2014,5/1/2020,HN9600,Y1B051,,,2586410,Inactive,6.416667,7.501111,"11 Abelukwu, Uwani 400107, Enugu,   "
NHE3M01,(234) 146-1991,ABBA HYPERIA,5/1/2020,,3497009,,,Y1B,Y1BATH,Y1B-B61-OR2,4/10/2018,10/3/2015,5/1/2020,HN9600,Y1B061,,,2636345,Inactive,11.498333,13.905556,"FWX4+86 Bengul,   "
NC020G1,(234) 146-1991,MURSHE HYPERIA,5/1/2020,,3493551,,,Y1B,Y1BATH,Y1B-B61-OR2,4/10/2018,9/8/2015,5/1/2020,HN9600,Y1B061,,,2542723,Inactive,12.882972,10.444,"VCMV+MG, 630261, Nguru, Yobe,   "
NHE3M01,8026560023,Etchgold Nig ltd Hyperia,5/1/2020,,3493101,,,Y1B,Y1BATH,Y1B-B61-OR2,4/10/2018,9/7/2015,5/1/2020,HN9260,Y1B061,,,2297492,Inactive,9.431944,12.559167,"CHJ5+QM Daware,   "
NHE3M01,8026560023,Etchgold Nig ltd Hyperia,5/1/2020,,3493103,,,Y1B,Y1BATH,Y1B-B61-OR2,4/10/2018,9/12/2015,5/1/2020,HN9600,Y1B061,,,2619687,Inactive,9.2,12.33,"682J+22 Dumnga,   "
NC050G1,8036832499,Murshe Nigeria Limited,5/1/2020,,3523034,SKY01606,,Y1B,Y1BATH,Y1B-B61-OR1,4/10/2018,3/23/2016,5/1/2020,HN9460,Y1B061,,,2370409,Inactive,11.656556,11.916667,"MW48+JM Kesawa,   "
,0,GETACHUS NIGERIA LIMITED HYPERIA,8/22/2016,,3393722,,,Y1B,Y1BATH,Y1B-B61-OR2,9/3/2018,7/3/2014,5/1/2020,HN9600,Y1B061,YahClick Premium 50GB,YahClick Premium 50GB,2588753,Inactive,11.711667,11.960833,"PX66+R26, Obasanjo Estate Rd, 620101, Damaturu, Yobe,   "
NC050G1,0,GETACHUS NIGERIA LIMITED HYPERIA,5/1/2020,,3393722,,,Y1B,Y1BATH,Y1B-B61-OR2,4/10/2018,7/3/2014,5/1/2020,HN9460,Y1B061,YahClick Premium 50GB,YahClick Premium 50GB,2370264,Inactive,11.711667,11.960833,"PX66+R26, Obasanjo Estate Rd, 620101, Damaturu, Yobe,   "
NC010G1,(234) 146-1991,MURSHE NIGERIA LIMITED HYPERIA,5/1/2020,,3379473,,,Y1B,Y1BATH,Y1B-B61-OR2,4/10/2018,5/8/2014,5/1/2020,HN9600,Y1B061,,,2480601,Inactive,12.868056,10.443722,"VC9V+3R9, 630261, Nguru, Yobe,   "
NC100G1,0,Dialogue Group Limited,5/1/2020,,3603018,SKY01754,,Y1B,Y1BATH,Y1B-B61-OR1,4/10/2018,12/6/2017,5/1/2020,HN9800,Y1B061,YahClick Premium 100GB,YahClick Premium 100GB,2658916,Inactive,11.55,8.383056,"G9XM+X6 Gargai,   "
NC100G1,0,Dialogue Group Limited,5/1/2020,,3603003,SKY01754,,Y1B,Y1BATH,Y1B-B61-OR1,4/10/2018,12/5/2017,5/1/2020,HN9600,Y1B061,YahClick Premium 100GB,YahClick Premium 100GB,2785835,Inactive,11.633333,8.664167,"JMM7+8M Ginduwa,   "
,0,Dialogue Group Limited,5/1/2020,,3623988,SKY01754,,Y1B,Y1BATH,Y1B-B61-OR2,5/2/2018,5/2/2018,5/1/2020,HN9800,Y1B061,YahClick Premium 100GB,YahClick Premium 100GB,2658906,Inactive,12.151111,6.699722,"5M2X+QHM, 632101, Gusau, Zamfara,   "
NC020G1,8020575565,Getachus Nigeria Ltd Hyperia,5/1/2020,,3551734,,,Y1B,Y1BATH,Y1B-B61-OR2,4/10/2018,10/31/2016,5/1/2020,HN9600,Y1B061,,,2619405,Inactive,10.55,11.159417,"G5X5+XQ Mallam Kadi,   "
NC010G1,(234) 146-1991,ISMAIL UMAR AHMED HYPERIA,5/1/2020,,3508390,,,Y1B,Y1BATH,Y1B-B61-OR2,4/10/2018,12/19/2015,5/1/2020,HN9600,Y1B061,,,2550567,Inactive,12.887222,10.444444,"No. 3 MACHINA ROAD, 630261, Nguru, Yobe,   "
NC005G1,(234) 146-1991,GARABA ABDULLAHI HYPERIA,5/1/2020,,3409638,,,Y1B,Y1BATH,Y1B-B61-OR2,4/10/2018,10/13/2014,5/1/2020,HN9600,Y1B061,,,2609480,Inactive,12,11,"2222+22 Arigana,   "
,(234) 146-1991,GARABA ABDULLAHI HYPERIA,7/30/2016,,3409638,,,Y1B,Y1BATH,Y1B-B61-OR2,5/1/2020,10/13/2014,5/1/2020,HN9600,Y1B061,,,2588365,Inactive,12,11,"2222+22 Arigana,   "
NC020G1,2.34146E+12,SHARADA ESTATE,5/1/2020,,3338756,,,Y1B,Y1BATH,Y1B-B61-OR1,4/10/2018,11/28/2013,5/1/2020,HN9260,Y1B061,,,2501030,Inactive,11.9625,8.512222,"XG66+RV3, Sharada Road, Tukuntawa 700103, Kano,   "
NC020G1,(234) 146-1991,Aliyu Mustafa Acedemy,5/1/2020,,3304976,SKY00456,,Y1B,Y1BATH,Y1B-B61-OR2,4/10/2018,6/25/2013,5/1/2020,HN9460,Y1B061,,,2370612,Inactive,9.233333,12.433333,"6CMM+63V, Karewa 640101, Palade, Adamawa,   "
NC010G1,8097678000,Mohd Abubakar Hyperia,5/1/2020,,3606519,,,Y1B,Y1BATH,Y1B-B61-OR1,4/10/2018,12/13/2017,5/1/2020,HN9800,Y1B061,,,2483337,Inactive,12.003056,8.542778,"2G3V+556, Hospital Rd, GRA 700213, Kano,   "
NC005G1,(234) 146-1991,GETACHUS LIMITED HYPERIA,5/1/2020,,3487476,,,Y1B,Y1BATH,Y1B-B61-OR2,4/10/2018,8/21/2015,5/1/2020,HN9600,Y1B061,,,2628556,Inactive,11.966667,11.066667,"X388+MM Gurgum,   "
NC200G1,8057620057,Informatics Academy,5/1/2020,,3465255,SKY01485,,Y1B,Y1BATH,Y1B-B61-OR2,4/10/2018,2/20/2015,5/1/2020,HN9800,Y1B061,,,2489106,Inactive,12.366667,8.25,"9782+M2 Waire Hill,   "
,8057620057,Informatics Academy,6/30/2015,,3465255,SKY01485,,Y1B,Y1BATH,Y1B-B61-OR2,5/1/2020,2/20/2015,5/1/2020,HN9800,Y1B061,,,2489438,Inactive,12.366667,8.25,"9782+M2 Waire Hill,   "
NC020G1,8035928278,HOME MODEL,5/1/2020,,3566473,SKY01085,,Y1B,Y1BATH,Y1B-B61-OR2,4/10/2018,2/16/2017,5/1/2020,HN9800,Y1B061,,,2489514,Inactive,9,8.516667,"2G28+2M Nakeri,   "
NC020G1,8023265898,3F Technology Limited Hyperia,5/1/2020,,3525317,,,Y1B,Y1BATH,Y1B-B61-OR2,4/10/2018,4/13/2016,5/1/2020,HN9800,Y1B061,,,2600448,Inactive,11.983056,13.179167,"X5MH+6M Komandawa 2,   "
NC030G1,8023586059,Wali Barde,5/1/2020,,3484934,SKY01510,,Y1B,Y1BATH,Y1B-B61-OR2,4/10/2018,7/25/2015,5/1/2020,HN9460,Y1B061,,,2370441,Inactive,10.783333,13.369722,"Q9M9+8V Maradi,   "
,8023586059,Wali Barde,9/8/2016,,3484934,SKY01510,,Y1B,Y1BATH,Y1B-B61-OR2,5/1/2020,7/25/2015,5/1/2020,HN9800,Y1B061,,,2489633,Inactive,10.783333,13.369722,"Q9M9+8V Maradi,   "
NHE3M01,8026560023,Etchgold Nig ltd,5/1/2020,,3517645,SKY01511,,Y1B,Y1BATH,Y1B-B61-OR1,4/10/2018,2/15/2016,5/1/2020,HN9800,Y1B061,,,2489442,Inactive,9.2,12.289722,"672Q+2V Wuro Bobbori,   "
NC100G1,0,Dialogue Group Limited,5/1/2020,,3603534,SKY01754,,Y1B,Y1BATH,Y1B-B61-OR1,4/10/2018,12/19/2017,5/1/2020,HN9800,Y1B061,YahClick Premium 100GB,YahClick Premium 100GB,2776531,Inactive,11.4,7.766667,"CQ28+2M Ungwan Karo,   "
NC100G1,8032007469,247 Contact center Nig. Ltd,5/1/2020,,3554891,SKY01688,,Y1B,Y1BATH,Y1B-B61-OR2,4/10/2018,11/18/2016,5/1/2020,HN9800,Y1B061,,,2482656,Inactive,12.380556,10.774167,"Jaba Town, New Market, Jakusko Lga, 631102, Yobe,   "
NHE3M01,(234) 146-1991,Intelnet Fin of Finance 7,5/1/2020,,3309429,SKY00550,,Y1B,Y1BATH,Y1B-B61-OR2,4/10/2018,7/23/2013,5/1/2020,HN9460,Y1B061,,,2370195,Inactive,11.9,11.733333,"WP2M+28 Dusawa,   "
NC005G1,(234) 146-1991,ABDULRAHMAN A HYPERIA,5/1/2020,,3496913,,,Y1B,Y1BATH,Y1B-B61-OR2,4/10/2018,10/1/2015,5/1/2020,HN9600,Y1B061,,,2609831,Inactive,9.25,12.416667,"7C28+2M Wuro Jebbe,   "
NC005G1,(234) 146-1991,ADAMS SULIEMAN HYPERIA,5/1/2020,,3493139,,,Y1B,Y1BATH,Y1B-B61-OR2,4/10/2018,9/5/2015,5/1/2020,HN9600,Y1B061,,,2609363,Inactive,11.837222,13.141944,"R4PR+XP9, Kashim Ibrahim Rd, 600282, Maiduguri, Borno,   "
NC005G1,7055105188,Watchtower Bachure YOLA Hyperia,5/1/2020,,3572019,,,Y1B,Y1BATH,Y1B-B61-OR2,4/10/2018,3/31/2017,5/1/2020,HN9600,Y1B061,,,2615977,Inactive,9.733056,12.273056,"P7MF+66 Yaran,   "
NC030G1,0,Pedery Global concept LTD,5/1/2020,,3553035,SKY01449,,Y1B,Y1BATH,Y1B-B61-OR2,4/10/2018,11/5/2016,5/1/2020,HN9800,Y1B061,YahClick Pro 50GB,YahClick Pro 50GB,2600174,Inactive,11,13,"2222+22 Kotuva,   "
NC010G1,(234) 146-1991,Pedery Global concept LTD,5/1/2020,,3510485,SKY01449,,Y1B,Y1BATH,Y1B-B61-OR1,4/10/2018,1/5/2016,5/1/2020,HN9800,Y1B061,,,2489784,Inactive,11,13,"2222+22 Kotuva,   "
NV130G1,0,CNPC,5/1/2020,,3572338,SKY01545,,Y1B,Y1BATH,Y1B-B61-OR2,4/10/2018,3/31/2017,5/1/2020,HN9800,Y1B061,YahClick V_Infinity,YahClick V_Infinity,2475995,Inactive,10.1275,10.721944,"4PGC+XQ Abbas,   "
NC010G1,0,BUS PACKAGE,5/1/2020,,3546681,SKY01058,,Y1B,Y1BATH,Y1B-B61-OR2,4/10/2018,9/16/2016,5/1/2020,HN9800,Y1B061,YahClick Pro 10GB,YahClick Pro 10GB,2475911,Inactive,12.054722,8.274167,"373F+VM Tofa,   "
NC010G1,8036043198,BUS MODEL,5/1/2020,,3522356,SKY01122,,Y1B,Y1BATH,Y1B-B61-OR1,4/10/2018,3/17/2016,5/1/2020,HN9800,Y1B061,,,2482743,Inactive,12.006389,8.55,"2G4X+PP6, Bompai Rd, GRA 700213, Kano,   "
NC030G1,8060876375,Waro Cyber Cafe,5/1/2020,,3580835,SKY00995,,Y1B,Y1BATH,Y1B-B61-OR1,4/10/2018,5/30/2017,5/1/2020,HN9800,Y1B061,,,2482755,Inactive,11.8,13.183056,"R52M+422, 600104, Maiduguri, Borno,   "
NB15M01,8083832397,ETCHGOLD NIGERIA LIMITED,5/1/2020,,3363854,SKY01147,,Y1B,Y1BATH,Y1B-B61-OR2,4/10/2018,3/26/2014,5/1/2020,HN9800,Y1B061,,,2489317,Inactive,9.3,12.47,"7FXC+J9, 652101, Jabura, Adamawa,   "
NHE3M01,(234) 146-1991,Getachus Nigeria Limited,5/1/2020,,3511022,SKY01137,,Y1B,Y1BATH,Y1B-B61-OR1,4/10/2018,1/8/2016,5/1/2020,HN9800,Y1B061,,,2489368,Inactive,11.743056,11.958056,"PXV4+2V7, 620101, Damaturu, Yobe,   "
NC100G1,0,Telequip & Digital Limited,5/1/2020,,3594006,SKY01738,,Y1B,Y1BATH,Y1B-B61-OR1,4/10/2018,9/17/2017,5/1/2020,HN9800,Y1B061,YahClick Premium 100GB,YahClick Premium 100GB,2484573,Inactive,9.816667,11.166667,"R588+MM Tal,   "
NC100G1,(234) 146-1991,Intelnet Engineering,5/1/2020,,3406186,SKY01075,,Y1B,Y1BATH,Y1B-B61-OR2,4/10/2018,9/20/2014,5/1/2020,HN9600,Y1B061,,,2542166,Inactive,13.3,7.15,"75X2+X2 Madarounfa, Niger"
,(234) 146-1991,Intelnet Engineering,8/3/2016,,3406186,SKY01075,,Y1B,Y1BATH,Y1B-B61-OR2,5/1/2020,9/20/2014,5/1/2020,HN9800,Y1B061,,,2483957,Inactive,13.3,7.15,"75X2+X2 Madarounfa, Niger"
NC005G1,(234) 146-1991,SEMANTIC SYSTEMS HYPERIA,5/1/2020,,3514987,,,Y1B,Y1BATH,Y1B-B61-OR1,4/10/2018,2/7/2016,5/1/2020,HN9600,Y1B061,,,2551066,Inactive,12.566667,7.316667,"H888+MM Ummadau,   "
NC010G1,2.34146E+12,IBRAHIM MUSTAPHA HYPERIA,5/1/2020,,3512968,,,Y1B,Y1BATH,Y1B-B61-OR1,4/10/2018,1/23/2016,5/1/2020,HN9600,Y1B061,,,2609860,Inactive,11.383333,11.57,"9HM9+8X Gurjia,   "
NHE3M01,2.34146E+12,HAJARAIHSAN NIG. LTD HYPERIA,5/1/2020,,3510455,,,Y1B,Y1BATH,Y1B-B61-OR1,4/10/2018,1/4/2016,5/1/2020,HN9600,Y1B061,,,2588682,Inactive,11.5775,8.313056,"H8H7+26 Kasa,   "
NV130G1,8031363723,Bilyaminu,5/1/2020,,3569542,SKY01695,,Y1B,Y1BATH,Y1B-B61-OR2,4/10/2018,3/11/2017,5/1/2020,HN9260,Y1B061,,,2299229,Inactive,13.000833,7.603889,"2J23+7GX, 820101, Katsina,   "
NC020G1,(234) 146-1991,Getachus Nig Ltd Maiduguri,5/1/2020,,3511696,SKY00830,,Y1B,Y1BATH,Y1B-B61-OR1,4/10/2018,1/18/2016,5/1/2020,HN9460,Y1B061,,,2365838,Inactive,11.8,13.166667,"R528+2FW, Gombole Rd, 600104, Maiduguri, Borno,   "
NC010G1,(234) 146-1991,NEXTONE ICT HYPERIA,5/1/2020,,3515008,,,Y1B,Y1BATH,Y1B-B61-OR1,4/10/2018,2/7/2016,5/1/2020,HN9600,Y1B061,,,2610017,Inactive,10.016667,11.066667,"2388+MM Fafa,   "
NC020G1,8057133668,Pilgrims Welfare board,5/1/2020,,3589122,SKY01522,,Y1B,Y1BATH,Y1B-B61-OR1,4/10/2018,7/31/2017,5/1/2020,HN9460,Y1B061,,,2370220,Inactive,11.823611,13.146944,"R4FW+6WC, 600282, Maiduguri, Borno,   "
NC020G1,(234) 146-1991,CBC NetComms,5/1/2020,,3497095,SKY01534,,Y1B,Y1BATH,Y1B-B61-OR2,4/10/2018,10/3/2015,5/1/2020,HN9800,Y1B061,,,2483214,Inactive,10.733333,11.173611,"P5MF+8C Komi,   "
NC100G1,0,Telequip & Digital Limited,5/1/2020,,3593973,SKY01738,,Y1B,Y1BATH,Y1B-B61-OR1,4/10/2018,9/13/2017,5/1/2020,HN9800,Y1B061,YahClick Premium 100GB,YahClick Premium 100GB,2600376,Inactive,11.116667,9.3,"4882+M2 Lumbu,   "
NHE3M01,7063626341,AUWAL MAMMAN,5/1/2020,,3528034,SKY01583,,Y1B,Y1BATH,Y1B-B61-OR2,4/10/2018,4/27/2016,5/1/2020,HN9260,Y1B061,,,2501213,Inactive,11.8,13.133333,"Q4XM+X96, Askira, opposite E. Y. N Kilamada, 600282, Maiduguri, Borno,   "
NC030G1,(234) 146-1991,BUSINESS PACKAGE,5/1/2020,,3326277,SKY00843,,Y1B,Y1BATH,Y1B-B61-OR1,4/10/2018,10/8/2013,5/1/2020,HN9460,Y1B061,,,2370525,Inactive,11.739722,11.9975,"3 Amusement park street, Maiduguri Rd, 620101, Damaturu, Yobe,   "
NC020G1,(234) 146-1991,3F Technologies Ltd,5/1/2020,,3328591,SKY00888,,Y1B,Y1BATH,Y1B-B61-OR2,4/10/2018,10/21/2013,5/1/2020,HN9460,Y1B061,,,2361904,Inactive,12.9925,8.560556,"XHV6+26 Yardaji,   "
NC030G1,8033479304,Triacta MMG,5/1/2020,,3576189,SKY01721,,Y1B,Y1BATH,Y1B-B61-OR1,4/10/2018,4/29/2017,5/1/2020,HN9600,Y1B061,,,2609336,Inactive,12.33,9.529722,"8GHH+XV Kwa Kwashi,   "
NC030G1,8036832499,Mohammed Musa,5/1/2020,,3596807,SKY01749,,Y1B,Y1BATH,Y1B-B61-OR1,4/10/2018,10/3/2017,5/1/2020,HN9260,Y1B061,,,2501358,Inactive,11.749972,11.966167,"Farin masallaci street, 620101, Damaturu, Yobe,   "
NC010G1,(234) 146-1991,MIKE ELECTRONICS,5/1/2020,,3345600,,,Y1B,Y1BATH,Y1B-B61-OR2,4/10/2018,10/23/2012,5/1/2020,HN9260,Y1B061,,,2297761,Inactive,10.283333,9.798889,"Yelwan makaranta, 7QMX+2G9, opposite college of Agriculture, 740102, Lushi, Bauchi,   "
NC005G1,80223614445,Josiah David Hyperia,5/1/2020,,3530528,,,Y1B,Y1BATH,Y1B-B61-OR2,4/10/2018,5/17/2016,5/1/2020,HN9600,Y1B061,,,2627938,Inactive,10.266667,11.15,"7582+M2 Gombe,   "
NC005G1,80223614445,Josiah David Hyperia,5/1/2020,,3530529,,,Y1B,Y1BATH,Y1B-B61-OR2,4/10/2018,5/18/2016,5/1/2020,HN9600,Y1B061,,,2585619,Inactive,10.983333,11.166667,"X5M8+8M Mallam Gidado,   "
NHE3M01,7063626341,School of Nursing Hyperia,5/1/2020,,3595429,,,Y1B,Y1BATH,Y1B-B61-OR1,4/10/2018,9/25/2017,5/1/2020,HN9600,Y1B061,,,2588427,Inactive,11.7375,11.941944,"A3, 620101, Yobe,   "
NC050G1,(234) 146-1991,Getachus Nigeria Limited,5/1/2020,,3363557,SKY01142,,Y1B,Y1BATH,Y1B-B61-OR2,4/10/2018,3/11/2014,5/1/2020,HN9800,Y1B061,,,2484118,Inactive,10,9.5,"2G22+22 Bununu Dass,   "
NC100G1,0,Telequip & Digital Limited,5/1/2020,,3593972,SKY01738,,Y1B,Y1BATH,Y1B-B61-OR1,4/10/2018,9/12/2017,5/1/2020,HN9800,Y1B061,YahClick Premium 100GB,YahClick Premium 100GB,2600268,Inactive,10.133056,10.3,"48M2+62 Kafi Hill,   "
NC100G1,0,Telequip & Digital Limited,5/1/2020,,3595382,SKY01738,,Y1B,Y1BATH,Y1B-B61-OR1,4/10/2018,9/19/2017,5/1/2020,HN9800,Y1B061,YahClick Premium 100GB,YahClick Premium 100GB,2483739,Inactive,9.983056,10.3,"X8M2+62 Kungibar,   "
NC030G1,8036101044,Pedery Global Hyperia,5/1/2020,,3563578,,,Y1B,Y1BATH,Y1B-B61-OR1,4/10/2018,1/24/2017,5/1/2020,HN9600,Y1B061,,,2636293,Inactive,11.968056,8.493611,"XF9V+6C Kano,   "
NC030G1,0,Syscomptech Limited Hyperia,5/1/2020,,3563073,,,Y1B,Y1BATH,Y1B-B61-OR1,4/10/2018,1/23/2017,5/1/2020,HN9600,Y1B061,YahClick Empower 30GB,YahClick Empower 30GB,2585665,Inactive,9.666667,12.433056,"MC8M+M6 Salasa,   "
NC010G1,8022600447,Mind Data Hyperia,5/1/2020,,3535742,,,Y1B,Y1BATH,Y1B-B61-OR2,4/10/2018,6/24/2016,5/1/2020,HN9600,Y1B061,,,2588358,Inactive,11.8,13.133056,"Q4XM+X96, Askira, opposite E. Y. N Kilamada, 600282, Maiduguri, Borno,   "
NC020G1,8034403656,Skymax Nigeria Limited,5/1/2020,,3563586,SKY00761,,Y1B,Y1BATH,Y1B-B61-OR1,4/10/2018,1/27/2017,5/2/2020,HN9460,Y1B061,,,2370261,Inactive,9.005722,12.039583,"224Q+7R Jauro Buba,   "
NC010G1,0,Getachus Nigeria Limited,5/1/2020,,3463944,SKY00861,,Y1B,Y1BATH,Y1B-B61-OR2,4/10/2018,2/13/2015,5/2/2020,HN9460,Y1B061,YahClick Pro 10GB,YahClick Pro 10GB,2365917,Inactive,11.833333,13.133333,"R4MM+F46, 600282, Maiduguri, Borno,   "
NC005G1,(234) 146-1991,MURSHE NIG LTD HYPERIA,5/1/2020,,3401710,,,Y1B,Y1BATH,Y1B-B61-OR2,4/10/2018,10/8/2014,5/2/2020,HN9600,Y1B061,,,2588661,Inactive,11.748583,11.9625,"Borehole DA2 Along, Gashua Road, 620101, Damaturu, Yobe,   "
NC100G1,0,Telequip & Digital Limited,5/1/2020,,3587869,SKY01738,,Y1B,Y1BATH,Y1B-B61-OR1,4/10/2018,8/2/2017,5/2/2020,HN9800,Y1B061,YahClick Premium 100GB,YahClick Premium 100GB,2483459,Inactive,8.116667,12.3,6FWJ4882+M2
,(000) 000-0000,Desertlink technology,9/19/2016,,3528147,SKY01620,,Y1B,Y1BATH,Y1B-B61-OR2,4/25/2018,4/26/2016,5/2/2020,HN9800,Y1B061,,,2475907,Inactive,11.3,13.166667,"75X8+XM Abduri,   "
NC200G1,(000) 000-0000,Desertlink technology,5/1/2020,,3528147,SKY01620,,Y1B,Y1BATH,Y1B-B61-OR2,4/10/2018,4/26/2016,5/2/2020,HN9800,Y1B061,,,2484745,Inactive,11.3,13.166667,"75X8+XM Abduri,   "
NHE3M01,(234) 146-1991,MURSHE NIG LTD HYPERIA,5/1/2020,,3401724,,,Y1B,Y1BATH,Y1B-B61-OR2,4/10/2018,10/30/2014,5/2/2020,HN9600,Y1B061,,,2586173,Inactive,11.678694,11.947694,"MWHX+F4J, 620101, Damaturu, Yobe,   "
NC100G1,0,Telequip & Digital Limited,5/1/2020,,3587705,SKY01738,,Y1B,Y1BATH,Y1B-B61-OR1,4/10/2018,7/25/2017,5/2/2020,HN9800,Y1B061,YahClick Premium 100GB,YahClick Premium 100GB,2600328,Inactive,9.983333,12.3,"X8M2+82 Asenya,   "
NHE3M01,(000) 000-0000,Mind Data Hyperia,5/1/2020,,3599149,,,Y1B,Y1BATH,Y1B-B61-OR1,4/10/2018,10/19/2017,5/2/2020,HN9260,Y1B061,,,2501026,Inactive,11.8,13.133333,"Q4XM+X96, Askira, opposite E. Y. N Kilamada, 600282, Maiduguri, Borno,   "
NC030G1,(234) 146-1991,Zubairu,5/1/2020,,3373816,SKY01333,,Y1B,Y1BATH,Y1B-B61-OR2,4/10/2018,4/15/2014,5/2/2020,HN9800,Y1B061,,,2489328,Inactive,11.949722,9.349722,"W8XX+VV Chamo,   "
NC100G1,0,Dialogue Group Limited,5/1/2020,,3603386,SKY01754,,Y1B,Y1BATH,Y1B-B61-OR1,4/10/2018,12/3/2017,5/2/2020,HN9600,Y1B061,YahClick Premium 100GB,YahClick Premium 100GB,2785204,Inactive,11.633056,8.8,"JRM2+62 Garko,   "
